,column0,task,column2,app,meta_rating,review,app_name
1056,2348,UE,None,2,1,"Zero tech support or customer service Dropbox is a great platform  until you have a problem.  I&#39;ve been a premium paying customer for over a year -- not because I needed the extra space, but because I&#39;ve used it as my backup and sharing platform for a major project.  Last month I had a problem where the app was using up all available CPU on my mac.  Emailed support, and they gave me various random solutions to try which required repeatedly syncing all 5 gig of files and losing all the &#39;last modified&#39; info which is essential for version control.  After 3 random &#34;try this&#34; tech solutions they simply stopped responding to emails, and never provided any other recourse or even answered my question whether phone support was available -- a question I asked them 5 times.  Useful for file sharing a la Yousendit but DO NOT ENTRUST DROPBOX WITH IMPORTANT FILES!!!!",Dropbox
1057,2348,RT,None,2,1,"Zero tech support or customer service Dropbox is a great platform  until you have a problem.  I&#39;ve been a premium paying customer for over a year -- not because I needed the extra space, but because I&#39;ve used it as my backup and sharing platform for a major project.  Last month I had a problem where the app was using up all available CPU on my mac.  Emailed support, and they gave me various random solutions to try which required repeatedly syncing all 5 gig of files and losing all the &#39;last modified&#39; info which is essential for version control.  After 3 random &#34;try this&#34; tech solutions they simply stopped responding to emails, and never provided any other recourse or even answered my question whether phone support was available -- a question I asked them 5 times.  Useful for file sharing a la Yousendit but DO NOT ENTRUST DROPBOX WITH IMPORTANT FILES!!!!",Dropbox
1058,2348,UE,None,2,1,"Zero tech support or customer service Dropbox is a great platform  until you have a problem.  I&#39;ve been a premium paying customer for over a year -- not because I needed the extra space, but because I&#39;ve used it as my backup and sharing platform for a major project.  Last month I had a problem where the app was using up all available CPU on my mac.  Emailed support, and they gave me various random solutions to try which required repeatedly syncing all 5 gig of files and losing all the &#39;last modified&#39; info which is essential for version control.  After 3 random &#34;try this&#34; tech solutions they simply stopped responding to emails, and never provided any other recourse or even answered my question whether phone support was available -- a question I asked them 5 times.  Useful for file sharing a la Yousendit but DO NOT ENTRUST DROPBOX WITH IMPORTANT FILES!!!!",Dropbox
1059,2351,PD,None,2,3,Great concept. But. One flaw is the fact that its almost impossible to load mp3s or WAV files over data. It will play for a second or two then say its unable to load this file. Fix please!,Dropbox
1060,2389,UE,None,2,1,Getting Worse Now when I open a spreadsheet on my phone it will mix another separate spreadsheet into it. The information is jumbled. When I look at it from my computer the spreadsheets are fine. I am looking at other cloud services.,Dropbox
1061,2415,UE,None,2,5,"Simply simple Love this app, easy to use and very convenient",Dropbox
1062,2415,RT,None,2,5,"Simply simple Love this app, easy to use and very convenient",Dropbox
1063,59793,RT,None,2,5,Best App Ever Best App Ever,Dropbox
1064,2449,FR,None,2,4,Number Count I love dropbox but I think it should have a number count for each album or for the whole thing.,Dropbox
1065,2450,PD,None,2,1,"Unfortunate The service is great, but the app fails. Pressing ""Upload Here"" freezes the app and crashes it on the next open.",Dropbox
1066,2480,PD,None,2,1,"You can upload but cant download files to your phone You can't play wave files at ease ..... What about cluster play.... 1 star till updated...Why not have an export feature... Export to phoneYou can upload but cant download files to your phoneUpdate from today........................THE EXPORT FEATURE IS GREAT...All I have to do is put a video from my computer on the Dropbox then download it to my phone ..... Perfect five stars from me....... Thank you very much people of dropbox.........................The export feature only works on certain videos.... There's a video I want to download like all the ones I successfully exported.... But it says for these bigger files..."" No app to use this video"" something close to that... Fix this by upgrading the size someone can download.... 3 stars until upgrade",Dropbox
1067,2480,UE,None,2,1,"You can upload but cant download files to your phone You can't play wave files at ease ..... What about cluster play.... 1 star till updated...Why not have an export feature... Export to phoneYou can upload but cant download files to your phoneUpdate from today........................THE EXPORT FEATURE IS GREAT...All I have to do is put a video from my computer on the Dropbox then download it to my phone ..... Perfect five stars from me....... Thank you very much people of dropbox.........................The export feature only works on certain videos.... There's a video I want to download like all the ones I successfully exported.... But it says for these bigger files..."" No app to use this video"" something close to that... Fix this by upgrading the size someone can download.... 3 stars until upgrade",Dropbox
1068,2480,UE,None,2,1,"You can upload but cant download files to your phone You can't play wave files at ease ..... What about cluster play.... 1 star till updated...Why not have an export feature... Export to phoneYou can upload but cant download files to your phoneUpdate from today........................THE EXPORT FEATURE IS GREAT...All I have to do is put a video from my computer on the Dropbox then download it to my phone ..... Perfect five stars from me....... Thank you very much people of dropbox.........................The export feature only works on certain videos.... There's a video I want to download like all the ones I successfully exported.... But it says for these bigger files..."" No app to use this video"" something close to that... Fix this by upgrading the size someone can download.... 3 stars until upgrade",Dropbox
1069,2480,FR,None,2,1,"You can upload but cant download files to your phone You can't play wave files at ease ..... What about cluster play.... 1 star till updated...Why not have an export feature... Export to phoneYou can upload but cant download files to your phoneUpdate from today........................THE EXPORT FEATURE IS GREAT...All I have to do is put a video from my computer on the Dropbox then download it to my phone ..... Perfect five stars from me....... Thank you very much people of dropbox.........................The export feature only works on certain videos.... There's a video I want to download like all the ones I successfully exported.... But it says for these bigger files..."" No app to use this video"" something close to that... Fix this by upgrading the size someone can download.... 3 stars until upgrade",Dropbox
1070,2489,PD,None,2,1,Unable to... Open the app,Dropbox
1071,2505,UE,None,2,5,"I believe in magic... I love your magical improvements - and they do keep me happy, so do your update blurbs. XOXO Dropbox",Dropbox
1072,2505,RT,None,2,5,"I believe in magic... I love your magical improvements - and they do keep me happy, so do your update blurbs. XOXO Dropbox",Dropbox
1073,2514,FR,None,2,3,"Needs fixing This app NEEDS to be able to save photos to camera roll more than one at a time. It also needs to be able to sort by date. But otherwise, good",Dropbox
1074,2516,PD,None,2,4,"Getting there 7/7/13Still love almost everything about Dropbox, but the default sorting in this app and lack of any sorting options still baffles me a little. For one, it's bizarre that folders aren't sorted at the top above files, but rather are merely sorted alphabetically along with files... 3/2/12Ha! iCloud SUCKED when I tried it with iOS5, by the way. The Dropbox service has been great. Invaluable even. I use this app to delete files which my other Dropbox-linked apps do not allow. 6/15/11Nice, but, still crashes on first launch with phone in landscape; launch a second time in landscape, and all is well. Better (any) sorting options would be great.I'm curious to see what becomes of Dropbox after the launch of iCloud and iOS 5 this fall... I know I'll be letting everyone else stress test and ""beta"" test that for a while before making any major changes. Plus, how will iCloud interface with PC? As well as Dropbox? We'll see... 4/22/11Another weird bug: turn iPhone to landscape and launch app (while not ""running background"")--crashes on first launch. Does it crash for you?----------------Very basic app with minimal features at this time.Absolutely no sorting options. At least sort files and folders separately. Sort by name and not type by default looks silly.Also, being able to favorite a folder would be very handy.I had a deleted folder showing up in this app although I deleted it permanently via the website, couldn't remove from the app. Relinking the app to me account solved it. Still loving the Dropbox service, website, desktop integration in Windows, and access from ReaddleDocs, GoodReader, Docs to Go...",Dropbox
